Date,IWF,IWM,MCR,MTUM,SPY,VLUE,VXX
2020-09-04,-0.13389688806316766,-0.24548072457036693,1.0,-0.21014398513701812,-0.2683511379470506,-0.0,0.0
2020-09-08,-0.13194470251588689,-0.2481325950425508,1.0,-0.20831320376082352,-0.2697238842023115,-0.0,0.0
2020-09-09,-0.1279884354497943,-0.2536231884057971,1.0,-0.19989621557507692,-0.2717854627673376,-0.0,0.0
2020-09-10,-0.12486584508345361,-0.2573183819991858,1.0,-0.19390474075718883,-0.27432367417934195,-0.0,0.0
2020-09-11,-0.125263703319886,-0.25750397868166847,1.0,-0.1942892038935564,-0.27349272734002,-0.0,0.0
2020-09-14,-0.12547422966595725,-0.25698158600906823,1.0,-0.19429999074673823,-0.273896548533358,-0.0,0.0
2020-09-15,-0.12710986082321588,-0.2544047971572401,1.0,-0.19005404204915605,-0.2791679005034054,-0.0,0.0
2020-09-16,-0.1287005817184779,-0.25271406869465335,1.0,-0.1906332209418652,-0.28055874615584125,-0.0,0.0
2020-09-17,-0.12834858646115083,-0.2531586942828559,1.0,-0.19042943421393901,-0.28066990255289187,-0.0,0.0
2020-09-18,-0.12696177435194278,-0.2530712075450722,1.0,-0.1913505901536067,-0.2815319905871889,-0.0,0.0
2020-09-21,-0.12588695184986198,-0.25375622950515964,1.0,-0.19285992181855235,-0.2801378364859107,-0.0,0.0
2020-09-22,-0.12874151552242125,-0.24960127591706535,1.0,-0.19691406105114795,-0.2792552205036905,-0.0,0.0
2020-09-23,-0.1270677249462206,-0.2492953045026333,1.0,-0.19853868407388175,-0.2795786662710481,-0.0,0.0
2020-09-24,-0.12564378079958502,-0.24886064693023083,1.0,-0.1977657564192819,-0.2802993812293897,-0.0,0.0
2020-09-25,-0.1251737494671683,-0.2511444298237485,1.0,-0.19734232815019367,-0.2796486090775988,-0.0,0.0
2020-09-28,-0.12356284598152295,-0.2518282635661785,1.0,-0.19482346842426823,-0.2812100790550423,-0.0,0.0
2020-09-29,-0.12459519976313403,-0.25002313144210664,1.0,-0.19385999000721701,-0.2820370473176779,-0.0,0.0
2020-09-30,-0.12452348347459197,-0.25028683519005146,1.0,-0.19304933565268886,-0.28268995891779863,-0.0,0.0
2020-10-01,-0.12456747404844293,-0.25170697407619863,1.0,-0.19216179708750442,-0.2819421571711415,-0.0,0.0
2020-10-02,-0.12531458179126573,-0.25125832716506297,1.0,-0.19191339748334565,-0.28199481865284975,-0.0,0.0
2020-10-05,-0.12105467522141893,-0.25636521642660354,1.0,-0.18761903000942995,-0.2839524434665237,-0.0,0.0
2020-10-06,-0.12214093042160885,-0.2532239589106899,1.0,-0.18608432176772718,-0.286073236522189,-0.0,0.0
2020-10-07,-0.12083671811535336,-0.25518794771434905,1.0,-0.1849752603205081,-0.28524481205228563,-0.0,0.0
2020-10-08,-0.12070811489330283,-0.25507642324448054,1.0,-0.184984863028871,-0.28520268773536145,-0.0,0.0
2020-10-09,-0.12179274190571122,-0.2544393989736774,1.0,-0.18549488684608853,-0.284176911433529,-0.0,0.0
2020-10-12,-0.12333167192778423,-0.25485961123110146,1.0,-0.1844713961344631,-0.28334348636724443,-0.0,0.0
2020-10-13,-0.12191027816719543,-0.2563454585700583,1.0,-0.18387072972773555,-0.28248358297056,-0.0,0.0
2020-10-14,-0.12189004260341933,-0.2565057818926247,1.0,-0.18415374117039524,-0.281772744877446,-0.0,0.0
2020-10-15,-0.12109533468559838,-0.2565922920892495,1.0,-0.18476857827770607,-0.28154158215010144,-0.0,0.0
2020-10-16,-0.12139208055919294,-0.2574648199037274,1.0,-0.18376643735821915,-0.2816620866453957,-0.0,0.0
2020-10-19,-0.12170336763675259,-0.25762605584449116,1.0,-0.18304378296632362,-0.2819150898159418,-0.0,0.0
2020-10-20,-0.12087871583642025,-0.2583623597058661,1.0,-0.18215661340557673,-0.28152816940343894,-0.0,0.0
2020-10-21,-0.12105127354491504,-0.2583213535331196,1.0,-0.18161377124110734,-0.28207821888016515,-0.0,0.0
2020-10-22,-0.12134168816807961,-0.2578510873571692,1.0,-0.18085145595281976,-0.28293402137854773,-0.0,0.0
2020-10-23,-0.12241738393202722,-0.25637244963783473,1.0,-0.18156182612381813,-0.28272849586228505,-0.0,0.0
2020-10-26,-0.122378266799366,-0.2563492941133105,1.0,-0.18135574477496408,-0.2829444505879317,-0.0,0.0
2020-10-27,-0.12034310116330436,-0.25524591370932115,1.0,-0.1835701663967015,-0.28149388897069655,-0.0,0.0
2020-10-28,-0.12074582635424912,-0.2551675900531944,1.0,-0.1833643173995472,-0.28135986305656274,-0.0,0.0
